705.63,166.2,5.7,0,9,11,1.1,49,1120,7.31,-4.9,197,50000,254,102,0,3,3,46.6,14,186,0.4,2,40,75,1
705.63,166.2,5.7,0,9,11,1.1,49,1120,7.31,-4.9,1261,80000,13513,175,8,30,40,365,86,1480,0.2,2,25,60,1
581.06,240,5.1,2,9,11,115,40,898,4.64,-4.4,197,50000,254,102,0,3,3,46.6,14,186,0.4,2,40,75,0
581.06,240,5.1,2,9,11,115,40,898,4.64,-4.4,286,18000,63,128,6,9,4,173,19,147,0.4,2,40,75,1
581.06,240,5.1,2,9,11,115,40,898,4.64,-4.4,315,11000,35,135,8,4,6,145.68,86,1480,0.4,2,40,75,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,75,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,75,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,0,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,0,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,75,0
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,75,0
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,0,0
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,0,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,75,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,75,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,0,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,0,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,75,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,75,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,0,0
360.83,80.5,5.2,0,4,7,52.6,25,458,4.86,-5.7,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,0,0
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,75,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,75,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,0,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,0,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,75,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,75,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,0,1
381.37,158,3.4,1,7,3,86.4,26,577,4.01,-4.9,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,0,1
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,75,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,75,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,40,0,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.1,1,25,0,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,75,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,75,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,40,0,0
236.27,205,2.5,1,1,0,46.3,18,326,2.77,-3.2,400,47000,117,48,0,7,12,82.1,28,374,0.7,1,25,0,0
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,286,18000,63,128,6,9,4,173,19,147,0.35,2,80,0,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,8000,72,136,0,1,1,20.3,8,120,0.52,2,80,0,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.05,1,40,5,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.05,1,40,11,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.05,1,40,33,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.05,1,40,77,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.05,1,40,100,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.1,1,40,5,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.1,1,40,11,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.1,1,40,33,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.1,1,40,77,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,4000,65,-22.37,2,2,1,40.5,4,6,0.1,1,40,100,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,8000,130,-24,2,2,1,40.5,4,6,0.05,1,40,100,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,8000,130,-24,2,2,1,40.5,4,6,0.1,1,40,5,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,8000,130,-24,2,2,1,40.5,4,6,0.1,1,40,11,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,8000,130,-24,2,2,1,40.5,4,6,0.1,1,40,33,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,8000,130,-24,2,2,1,40.5,4,6,0.1,1,40,77,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,8000,130,-24,2,2,1,40.5,4,6,0.1,1,40,100,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,35000,565,-28,2,2,1,40.5,4,6,0.05,1,40,100,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,35000,565,-28,2,2,1,40.5,4,6,0.1,1,40,5,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,35000,565,-28,2,2,1,40.5,4,6,0.1,1,40,11,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,35000,565,-28,2,2,1,40.5,4,6,0.1,1,40,33,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,35000,565,-28,2,2,1,40.5,4,6,0.1,1,40,77,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,62,35000,565,-28,2,2,1,40.5,4,6,0.1,1,40,100,0
504.32,163,0.7,4,12,12,145,36,561,1.81,-2.7,111,1e+06,9000,135,0,1,1,20.3,8,120,0.5,1,40,75,0
504.32,163,0.7,4,12,12,145,36,561,1.81,-2.7,111,1e+06,9000,135,0,1,1,20.3,8,120,0.5,1,25,50,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1e+06,9000,135,0,1,1,20.3,8,120,0.4,1,40,75,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1e+06,9000,135,0,1,1,20.3,8,120,0.4,1,40,75,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1e+06,9000,135,0,1,1,20.3,8,120,0.4,1,60,0,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1e+06,9000,135,0,1,1,20.3,8,120,0.4,1,25,50,0
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,1e+06,9000,135,0,1,1,20.3,8,120,0.5,1,40,75,0
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,1e+06,9000,135,0,1,1,20.3,8,120,0.5,1,25,50,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,400,47000,117,48,0,7,12,82.1,28,374,0.3,1,50,96,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,197,50000,254,102,0,3,3,46.6,14,186,0.3,1,50,96,1
705.63,166,5.7,0,9,11,1.1,49,1120,7.31,-4.9,286,18000,63,128,6,9,4,173,19,147,0.3,1,50,96,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,72,3750,52,106,1,2,1,37.3,5,55.9,0.15,2,25,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,72,3750,52,106,1,2,1,37.3,5,55.9,0.15,2,50,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,72,3750,52,106,1,2,1,37.3,5,55.9,0.15,2,90,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,72,3750,52,106,1,2,1,37.3,5,55.9,0.15,2,120,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,72,3750,52,106,1,2,1,37.3,5,55.9,0.15,2,25,84,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,286,18000,63,128,6,9,4,173,19,147,0.3,2,25,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,286,18000,63,128,6,9,4,173,19,147,0.3,2,50,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,286,18000,63,128,6,9,4,173,19,147,0.3,2,90,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,286,18000,63,128,6,9,4,173,19,147,0.3,2,120,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,286,18000,63,128,6,9,4,173,19,147,0.3,2,25,84,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,1261,80000,63,175,8,30,40,365,86,1480,0.4,2,25,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,1261,80000,63,175,8,30,40,365,86,1480,0.4,2,50,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,1261,80000,63,175,8,30,40,365,86,1480,0.4,2,90,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,1261,80000,63,175,8,30,40,365,86,1480,0.4,2,120,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,1261,80000,63,175,8,30,40,365,86,1480,0.4,2,25,84,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,50000,450,156,0,1,1,20.3,8,120,0.4,2,25,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,50000,450,156,0,1,1,20.3,8,120,0.4,2,50,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,50000,450,156,0,1,1,20.3,8,120,0.4,2,90,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,50000,450,156,0,1,1,20.3,8,120,0.4,2,120,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,50000,450,156,0,1,1,20.3,8,120,0.4,2,25,84,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,2500,23,101,0,1,1,20.3,8,120,0.4,2,25,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,2500,23,101,0,1,1,20.3,8,120,0.4,2,50,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,2500,23,101,0,1,1,20.3,8,120,0.4,2,90,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,2500,23,101,0,1,1,20.3,8,120,0.4,2,120,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,111,2500,23,101,0,1,1,20.3,8,120,0.4,2,25,84,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,400,47000,117,48,0,7,12,82.1,28,374,0.4,2,25,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,400,47000,117,48,0,7,12,82.1,28,374,0.4,2,50,0,1
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,400,47000,117,48,0,7,12,82.1,28,374,0.4,2,90,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,400,47000,117,48,0,7,12,82.1,28,374,0.4,2,120,0,0
228.24,254,2.57,0,3,8,27.7,29,499,3.4,-3.5,400,47000,117,48,0,7,12,82.1,28,374,0.4,2,25,84,1
487.4,97,5.3,1,4,6,82.5,32,791,4.7,-8.1,111,50000,450,156,0,1,1,20.3,8,120,0.2,2,5,60,1
487.4,97,5.3,1,4,6,82.5,32,791,4.7,-8.1,111,50000,450,156,0,1,1,20.3,8,120,0.2,2,25,60,1
487.4,97,5.3,1,4,6,82.5,32,791,4.7,-8.1,111,50000,450,156,0,1,1,20.3,8,120,0.2,2,40,75,0
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.25,2,40,75,0
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.25,2,25,95,0
531.43,146,4.3,0,6,7,69.1,36,735,4.19,-4.8,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.3,2,24,36,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.3,2,24,36,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.7,2,24,35,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,72,3750,52,106,1,2,1,37.3,5,55.9,0.6,2,24,48,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.3,2,24,37,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.4,2,24,35,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.7,2,24,35,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.4,2,24,37,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.5,2,24,35,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,25,0,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,35,0,1
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,40,0,0
346.33,173,2.7,1,7,5,110,25,608,1.82,-4.3,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,50,0,0
232.24,174,1.5,2,3,2,75.3,17,339,1.41,-2.9,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,25,0,1
232.24,174,1.5,2,3,2,75.3,17,339,1.41,-2.9,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,35,0,1
232.24,174,1.5,2,3,2,75.3,17,339,1.41,-2.9,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,40,0,1
232.24,174,1.5,2,3,2,75.3,17,339,1.41,-2.9,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,50,0,0
232.24,174,1.5,2,3,2,75.3,17,339,1.41,-2.9,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,60,0,0
232.24,174,1.5,2,3,2,75.3,17,339,1.41,-2.9,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.95,2,70,0,0
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.5,2,25,75,0
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,1.5e+06,13513,100,0,1,1,20.3,8,120,0.8,2,25,75,0
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,197,50000,254,102,0,3,3,46.6,14,186,80,2,25,75,0
230.26,153,3.3,1,3,3,46.5,17,277,2.99,-4.16,111,1.5e+06,13513,100,0,1,1,20.3,8,120,50,2,25,75,0
230.26,153,3.3,1,3,3,46.5,17,277,2.99,-4.16,111,1.5e+06,13513,100,0,1,1,20.3,8,120,80,2,25,75,0
230.26,153,3.3,1,3,3,46.5,17,277,2.99,-4.16,197,50000,254,102,0,3,3,46.6,14,186,50,2,25,75,0
230.26,153,3.3,1,3,3,46.5,17,277,2.99,-4.16,197,50000,254,102,0,3,3,46.6,14,186,80,2,25,75,0
403.97,97,4.2,1,5,6,55.2,27,463,3.69,-4.16,111,1.5e+06,13513,100,0,1,1,20.3,8,120,5,2,25,60,0
315.67,140,4,1,5,1,38.3,21,519,4.46,-4.6,111,1.5e+06,13513,100,0,1,1,20.3,8,120,85,2,72,11,0
230.26,153,3.3,1,3,3,46.5,17,277,2.99,-4.16,286,18000,63,128,6,9,4,173,19,147,10,2,50,0,1
230.26,153,3.3,1,3,3,46.5,17,277,2.99,-4.16,286,18000,63,128,6,9,4,173,19,147,50,2,24,0,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,75,2,25,0,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,75,2,25,33,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,75,2,25,52,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,50,2,25,0,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,50,2,25,33,1
384.25,145,3.9,1,5,6,64.6,25,614,3.44,-4.7,111,1.5e+06,13513,100,0,1,1,20.3,8,120,50,2,25,52,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,400,47000,117,48,0,7,12,82.1,28,374,70,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,400,47000,117,48,0,7,12,82.1,28,374,50,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,400,47000,117,48,0,7,12,82.1,28,374,30,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,197,50000,254,102,0,3,3,46.6,14,186,70,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,197,50000,254,102,0,3,3,46.6,14,186,50,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,197,50000,254,102,0,3,3,46.6,14,186,30,1,40,75,0
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,50000,450,156,0,1,1,20.3,8,120,70,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,50000,450,156,0,1,1,20.3,8,120,50,1,40,75,1
357.79,151,4.3,1,4,4,68.5,25,506,3.53,-5.2,111,50000,450,156,0,1,1,20.3,8,120,30,1,40,75,0
477.04,222.1,5,1,3,7,43.8,34,623,4.77,-5.7,62,6000,100,-22.71,2,2,1,40.5,4,6,20,2,4,0,1
477.04,222.1,5,1,3,7,43.8,34,623,4.77,-5.7,62,6000,100,-22.71,2,2,1,40.5,4,6,20,2,25,52,0
477.04,222.1,5,1,3,7,43.8,34,623,4.77,-5.7,62,6000,100,-22.71,2,2,1,40.5,4,6,20,2,40,0,0
335.85,157,4.9,1,3,5,66.5,22,412,5.1,-4.4,111,50000,450,156,0,1,1,20.3,8,120,10,2,6,0,1
335.85,157,4.9,1,3,5,66.5,22,412,5.1,-4.4,111,50000,450,156,0,1,1,20.3,8,120,10,2,25,25,1
335.85,157,4.9,1,3,5,66.5,22,412,5.1,-4.4,62,6000,100,-22.71,2,2,1,40.5,4,6,10,2,6,0,0
335.85,157,4.9,1,3,5,66.5,22,412,5.1,-4.4,62,6000,100,-22.71,2,2,1,40.5,4,6,10,2,25,25,0
500.42,199,8.6,1,5,10,23.5,33,584,8.06,-6.7,62,6000,100,-22.71,2,2,1,40.5,4,6,8,1,40,75,0
500.42,199,8.6,1,5,10,23.5,33,584,8.06,-6.7,62,6000,100,-22.71,2,2,1,40.5,4,6,10,1,40,75,0
500.42,199,8.6,1,5,10,23.5,33,584,8.06,-6.7,62,6000,100,-22.71,2,2,1,40.5,4,6,12,1,40,75,0
500.42,199,8.6,1,5,10,23.5,33,584,8.06,-6.7,62,6000,100,-22.71,2,2,1,40.5,4,6,14,1,40,75,1
